郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月)
422,石岡,22臨時用電小計　　　　　,**,0 ,0
422,石岡,23總計（含臨時用電）　　,**,"12,112 ","3,020,410 "
422,石岡,24表燈合計　　　　　　　,**,250 ,"90,150 "
422,石岡,25綜合＆電力合計　　　　,**,"11,862 ","2,930,260 "
423,東勢,1表燈非營業用　　　　,"31,651 ",34 ,"8,194,821 "
423,東勢,2表燈營業用　　　　　　,"1,787 ","1,042 ","1,855,084 "
423,東勢,3表燈小計　　　　　　　,**,"1,076 ","10,049,905 "
423,東勢,4低壓綜合裝置非營業用　,*,0 ,0
423,東勢,5低壓綜合需量非營業用　,26 ,888 ,"136,990 "
423,東勢,6低壓綜合非營業用電小計,**,888 ,"136,990 "
423,東勢,7低壓綜合裝置營業用　　,*,0 ,0
423,東勢,8低壓綜合需量營業用　　,53 ,"2,325 ","530,742 "
423,東勢,9低壓綜合營業用電小計　,**,"2,325 ","530,742 "
423,東勢,10低壓綜合用電小計　　　,**,"3,213 ","667,732 "
423,東勢,11低壓裝置電力　　　　　,90 ,513 ,"117,174 "
423,東勢,12低壓需量電力　　　　　,32 ,989 ,"211,475 "
423,東勢,13低壓電力小計　　　　　,**,"1,502 ","328,649 "
423,東勢,14高壓電力　　　　　　　,17 ,"4,315 ","1,066,618 "
423,東勢,15特高壓電力　　　　　　,*,0 ,0
423,東勢,16高＆特高壓電力小計　　,**,"4,315 ","1,066,618 "
423,東勢,17電力小計　　　　　　　,**,"5,817 ","1,395,267 "
423,東勢,18綜合＆電力小計　　　　,**,"9,030 ","2,062,999 "
423,東勢,19電燈＆綜合＆電力小計　,**,"10,106 ","12,112,904 "
423,東勢,20臨時電燈　　　　　　　,26 ,0 ,"4,037 "
423,東勢,21臨時電力　　　　　　　,*,60 ,760
423,東勢,22臨時用電小計　　　　　,**,60 ,"4,797 "
423,東勢,23總計（含臨時用電）　　,**,"10,106 ","12,117,701 "
423,東勢,24表燈合計　　　　　　　,**,"1,076 ","10,053,942 "
423,東勢,25綜合＆電力合計　　　　,**,"9,030 ","2,063,759 "
424,和平,1表燈非營業用　　　　,"7,995 ",0 ,"2,337,963 "
424,和平,2表燈營業用　　　　　　,355 ,390 ,"550,275 "
424,和平,3表燈小計　　　　　　　,**,390 ,"2,888,238 "
424,和平,4低壓綜合裝置非營業用　,*,0 ,0
424,和平,5低壓綜合需量非營業用　,10 ,571 ,"92,223 "
424,和平,6低壓綜合非營業用電小計,**,571 ,"92,223 "
424,和平,7低壓綜合裝置營業用　　,*,52 ,"10,218 "
424,和平,8低壓綜合需量營業用　　,23 ,"1,724 ","420,281 "
424,和平,9低壓綜合營業用電小計　,**,"1,776 ","430,499 "
424,和平,10低壓綜合用電小計　　　,**,"2,347 ","522,722 "
424,和平,11低壓裝置電力　　　　　,167 ,"1,237 ","114,886 "
424,和平,12低壓需量電力　　　　　,37 ,688 ,"66,985 "
424,和平,13低壓電力小計　　　　　,**,"1,925 ","181,871 "
424,和平,14高壓電力　　　　　　　,12 ,"4,688 ","867,620 "
424,和平,15特高壓電力　　　　　　,*,0 ,0
424,和平,16高＆特高壓電力小計　　,**,"4,688 ","867,620 "
424,和平,17電力小計　　　　　　　,**,"6,613 ","1,049,491 "
424,和平,18綜合＆電力小計　　　　,**,"8,960 ","1,572,213 "
424,和平,19電燈＆綜合＆電力小計　,**,"9,350 ","4,460,451 "
424,和平,20臨時電燈　　　　　　　,7 ,0 ,0
424,和平,21臨時電力　　　　　　　,*,0 ,0
424,和平,22臨時用電小計　　　　　,**,0 ,0
424,和平,23總計（含臨時用電）　　,**,"9,350 ","4,460,451 "
424,和平,24表燈合計　　　　　　　,**,390 ,"2,888,238 "
424,和平,25綜合＆電力合計　　　　,**,"8,960 ","1,572,213 "
426,新社,1表燈非營業用　　　　,"16,720 ",24 ,"2,673,158 "
426,新社,2表燈營業用　　　　　　,945 ,776 ,"591,803 "
426,新社,3表燈小計　　　　　　　,**,800 ,"3,264,961 "
426,新社,4低壓綜合裝置非營業用　,*,0 ,0
426,新社,5低壓綜合需量非營業用　,8 ,346 ,"89,869 "
426,新社,6低壓綜合非營業用電小計,**,346 ,"89,869 "
426,新社,7低壓綜合裝置營業用　　,*,0 ,0
426,新社,8低壓綜合需量營業用　　,22 ,"1,724 ","338,922 "
426,新社,9低壓綜合營業用電小計　,**,"1,724 ","338,922 "
426,新社,10低壓綜合用電小計　　　,**,"2,070 ","428,791 "
426,新社,11低壓裝置電力　　　　　,531 ,"3,150 ","678,445 "
426,新社,12低壓需量電力　　　　　,75 ,"2,938 ","546,055 "
426,新社,13低壓電力小計　　　　　,**,"6,088 ","1,224,500 "
426,新社,14高壓電力　　　　　　　,23 ,"8,475 ","2,966,748 "
426,新社,15特高壓電力　　　　　　,*,0 ,0
426,新社,16高＆特高壓電力小計　　,**,"8,475 ","2,966,748 "
426,新社,17電力小計　　　　　　　,**,"14,563 ","4,191,248 "
426,新社,18綜合＆電力小計　　　　,**,"16,633 ","4,620,039 "
426,新社,19電燈＆綜合＆電力小計　,**,"17,433 ","7,885,000 "
426,新社,20臨時電燈　　　　　　　,10 ,0 ,"1,552 "
426,新社,21臨時電力　　　　　　　,*,49 ,"8,080 "
426,新社,22臨時用電小計　　　　　,**,49 ,"9,632 "
426,新社,23總計（含臨時用電）　　,**,"17,433 ","7,894,632 "
426,新社,24表燈合計　　　　　　　,**,800 ,"3,266,513 "
426,新社,25綜合＆電力合計　　　　,**,"16,633 ","4,628,119 "
427,潭子,1表燈非營業用　　　　,"48,236 ",424 ,"9,489,172 "
427,潭子,2表燈營業用　　　　　　,"4,814 ","5,633 ","4,699,193 "
427,潭子,3表燈小計　　　　　　　,**,"6,057 ","14,188,365 "
427,潭子,4低壓綜合裝置非營業用　,*,0 ,0
427,潭子,5低壓綜合需量非營業用　,130 ,"3,923 ","536,902 "
427,潭子,6低壓綜合非營業用電小計,**,"3,923 ","536,902 "
427,潭子,7低壓綜合裝置營業用　　,*,0 ,0
427,潭子,8低壓綜合需量營業用　　,191 ,"10,997 ","2,225,890 "
427,潭子,9低壓綜合營業用電小計　,**,"10,997 ","2,225,890 "
427,潭子,10低壓綜合用電小計　　　,**,"14,920 ","2,762,792 "
427,潭子,11低壓裝置電力　　　　　,52 ,785 ,"100,375 "
427,潭子,12低壓需量電力　　　　　,324 ,"14,978 ","2,325,821 "
427,潭子,13低壓電力小計　　　　　,**,"15,763 ","2,426,196 "
427,潭子,14高壓電力　　　　　　　,157 ,"105,043 ","42,330,046 "
427,潭子,15特高壓電力　　　　　　,*,"50,300 ","32,284,000 "
427,潭子,16高＆特高壓電力小計　　,**,"155,343 ","74,614,046 "
427,潭子,17電力小計　　　　　　　,**,"171,106 ","77,040,242 "
427,潭子,18綜合＆電力小計　　　　,**,"186,026 ","79,803,034 "
427,潭子,19電燈＆綜合＆電力小計　,**,"192,083 ","93,991,399 "
427,潭子,20臨時電燈　　　　　　　,70 ,0 ,"80,375 "
427,潭子,21臨時電力　　　　　　　,6 ,195 ,"13,040 "
427,潭子,22臨時用電小計　　　　　,**,195 ,"93,415 "
427,潭子,23總計（含臨時用電）　　,**,"192,083 ","94,084,814 "
427,潭子,24表燈合計　　　　　　　,**,"6,057 ","14,268,740 "
427,潭子,25綜合＆電力合計　　　　,**,"186,026 ","79,816,074 "
428,大雅,1表燈非營業用　　　　,"41,541 ",583 ,"10,970,311 "
428,大雅,2表燈營業用　　　　　　,"5,569 ","9,957 ","9,023,430 "
428,大雅,3表燈小計　　　　　　　,**,"10,540 ","19,993,741 "
428,大雅,4低壓綜合裝置非營業用　,*,0 ,0
428,大雅,5低壓綜合需量非營業用　,57 ,"2,152 ","296,383 "
428,大雅,6低壓綜合非營業用電小計,**,"2,152 ","296,383 "
428,大雅,7低壓綜合裝置營業用　　,*,0 ,0
428,大雅,8低壓綜合需量營業用　　,282 ,"18,305 ","3,829,349 "
428,大雅,9低壓綜合營業用電小計　,**,"18,305 ","3,829,349 "
428,大雅,10低壓綜合用電小計　　　,**,"20,457 ","4,125,732 "
428,大雅,11低壓裝置電力　　　　　,71 ,994 ,"161,663 "
428,大雅,12低壓需量電力　　　　　,311 ,"15,944 ","2,888,436 "
428,大雅,13低壓電力小計　　　　　,**,"16,938 ","3,050,099 "
428,大雅,14高壓電力　　　　　　　,154 ,"105,756 ","40,994,374 "
428,大雅,15特高壓電力　　　　　　,*,"230,600 ","156,423,347 "
428,大雅,16高＆特高壓電力小計　　,**,"336,356 ","197,417,721 "
428,大雅,17電力小計　　　　　　　,**,"353,294 ","200,467,820 "
428,大雅,18綜合＆電力小計　　　　,**,"373,751 ","204,593,552 "
428,大雅,19電燈＆綜合＆電力小計　,**,"384,291 ","224,587,293 "
428,大雅,20臨時電燈　　　　　　　,49 ,0 ,"21,292 "
428,大雅,21臨時電力　　　　　　　,7 ,499 ,"77,800 "
428,大雅,22臨時用電小計　　　　　,**,499 ,"99,092 "
428,大雅,23總計（含臨時用電）　　,**,"384,291 ","224,686,385 "
428,大雅,24表燈合計　　　　　　　,**,"10,540 ","20,015,033 "
428,大雅,25綜合＆電力合計　　　　,**,"373,751 ","204,671,352 "
429,神岡,1表燈非營業用　　　　,"28,179 ",259 ,"6,687,345 "
429,神岡,2表燈營業用　　　　　　,"5,453 ","5,249 ","7,350,389 "
429,神岡,3表燈小計　　　　　　　,**,"5,508 ","14,037,734 "
429,神岡,4低壓綜合裝置非營業用　,*,0 ,0
429,神岡,5低壓綜合需量非營業用　,17 ,880 ,"98,413 "
429,神岡,6低壓綜合非營業用電小計,**,880 ,"98,413 "
429,神岡,7低壓綜合裝置營業用　　,*,0 ,0
429,神岡,8低壓綜合需量營業用　　,294 ,"23,542 ","4,310,751 "
429,神岡,9低壓綜合營業用電小計　,**,"23,542 ","4,310,751 "
429,神岡,10低壓綜合用電小計　　　,**,"24,422 ","4,409,164 "
429,神岡,11低壓裝置電力　　　　　,70 ,756 ,"66,672 "
429,神岡,12低壓需量電力　　　　　,573 ,"26,027 ","4,308,836 "
429,神岡,13低壓電力小計　　　　　,**,"26,783 ","4,375,508 "
429,神岡,14高壓電力　　　　　　　,170 ,"84,365 ","19,539,509 "
429,神岡,15特高壓電力　　　　　　,*,0 ,0
429,神岡,16高＆特高壓電力小計　　,**,"84,365 ","19,539,509 "
429,神岡,17電力小計　　　　　　　,**,"111,148 ","23,915,017 "
429,神岡,18綜合＆電力小計　　　　,**,"135,570 ","28,324,181 "
429,神岡,19電燈＆綜合＆電力小計　,**,"141,078 ","42,361,915 "
429,神岡,20臨時電燈　　　　　　　,69 ,0 ,"5,989 "
429,神岡,21臨時電力　　　　　　　,*,30 ,720
429,神岡,22臨時用電小計　　　　　,**,30 ,"6,709 "
429,神岡,23總計（含臨時用電）　　,**,"141,078 ","42,368,624 "
429,神岡,24表燈合計　　　　　　　,**,"5,508 ","14,043,723 "
429,神岡,25綜合＆電力合計　　　　,**,"135,570 ","28,324,901 "
432,大肚,1表燈非營業用　　　　,"27,829 ",28 ,"8,266,556 "
432,大肚,2表燈營業用　　　　　　,"2,515 ","2,599 ","3,751,031 "
432,大肚,3表燈小計　　　　　　　,**,"2,627 ","12,017,587 "
432,大肚,4低壓綜合裝置非營業用　,*,0 ,0
432,大肚,5低壓綜合需量非營業用　,19 ,758 ,"107,350 "
432,大肚,6低壓綜合非營業用電小計,**,758 ,"107,350 "
432,大肚,7低壓綜合裝置營業用　　,*,0 ,0
432,大肚,8低壓綜合需量營業用　　,102 ,"6,791 ","1,519,774 "
432,大肚,9低壓綜合營業用電小計　,**,"6,791 ","1,519,774 "
432,大肚,10低壓綜合用電小計　　　,**,"7,549 ","1,627,124 "
432,大肚,11低壓裝置電力　　　　　,66 ,676 ,"143,728 "
432,大肚,12低壓需量電力　　　　　,216 ,"11,602 ","2,032,192 "
432,大肚,13低壓電力小計　　　　　,**,"12,278 ","2,175,920 "
432,大肚,14高壓電力　　　　　　　,89 ,"60,280 ","16,099,540 "
432,大肚,15特高壓電力　　　　　　,*,"5,260 ","2,795,400 "
432,大肚,16高＆特高壓電力小計　　,**,"65,540 ","18,894,940 "
432,大肚,17電力小計　　　　　　　,**,"77,818 ","21,070,860 "
432,大肚,18綜合＆電力小計　　　　,**,"85,367 ","22,697,984 "
432,大肚,19電燈＆綜合＆電力小計　,**,"87,994 ","34,715,571 "
432,大肚,20臨時電燈　　　　　　　,35 ,0 ,"15,960 "
432,大肚,21臨時電力　　　　　　　,*,75 ,"1,120 "
432,大肚,22臨時用電小計　　　　　,**,75 ,"17,080 "
432,大肚,23總計（含臨時用電）　　,**,"87,994 ","34,732,651 "
432,大肚,24表燈合計　　　　　　　,**,"2,627 ","12,033,547 "
432,大肚,25綜合＆電力合計　　　　,**,"85,367 ","22,699,104 "
433,沙鹿,1表燈非營業用　　　　,"53,748 ",234 ,"13,739,819 "
433,沙鹿,2表燈營業用　　　　　　,"4,476 ","4,095 ","3,416,284 "
433,沙鹿,3表燈小計　　　　　　　,**,"4,329 ","17,156,103 "
433,沙鹿,4低壓綜合裝置非營業用　,*,0 ,0
433,沙鹿,5低壓綜合需量非營業用　,34 ,"1,339 ","229,457 "
433,沙鹿,6低壓綜合非營業用電小計,**,"1,339 ","229,457 "
433,沙鹿,7低壓綜合裝置營業用　　,*,20 ,"1,084 "
433,沙鹿,8低壓綜合需量營業用　　,195 ,"9,673 ","1,992,517 "
433,沙鹿,9低壓綜合營業用電小計　,**,"9,693 ","1,993,601 "
433,沙鹿,10低壓綜合用電小計　　　,**,"11,032 ","2,223,058 "
433,沙鹿,11低壓裝置電力　　　　　,96 ,"1,445 ","239,289 "
433,沙鹿,12低壓需量電力　　　　　,183 ,"6,461 ","1,105,554 "
433,沙鹿,13低壓電力小計　　　　　,**,"7,906 ","1,344,843 "
433,沙鹿,14高壓電力　　　　　　　,67 ,"36,583 ","9,658,929 "
433,沙鹿,15特高壓電力　　　　　　,*,"27,600 ","12,861,600 "
433,沙鹿,16高＆特高壓電力小計　　,**,"64,183 ","22,520,529 "
433,沙鹿,17電力小計　　　　　　　,**,"72,089 ","23,865,372 "
433,沙鹿,18綜合＆電力小計　　　　,**,"83,121 ","26,088,430 "
433,沙鹿,19電燈＆綜合＆電力小計　,**,"87,450 ","43,244,533 "
433,沙鹿,20臨時電燈　　　　　　　,110 ,0 ,"52,664 "
433,沙鹿,21臨時電力　　　　　　　,*,170 ,"10,840 "
433,沙鹿,22臨時用電小計　　　　　,**,170 ,"63,504 "
433,沙鹿,23總計（含臨時用電）　　,**,"87,450 ","43,308,037 "
433,沙鹿,24表燈合計　　　　　　　,**,"4,329 ","17,208,767 "
433,沙鹿,25綜合＆電力合計　　　　,**,"83,121 ","26,099,270 "
434,龍井,1表燈非營業用　　　　,"39,803 ",244 ,"6,948,373 "
434,龍井,2表燈營業用　　　　　　,"3,574 ","4,840 ","5,331,583 "
434,龍井,3表燈小計　　　　　　　,**,"5,084 ","12,279,956 "
434,龍井,4低壓綜合裝置非營業用　,*,0 ,0
434,龍井,5低壓綜合需量非營業用　,50 ,"1,471 ","240,552 "
434,龍井,6低壓綜合非營業用電小計,**,"1,471 ","240,552 "
434,龍井,7低壓綜合裝置營業用　　,*,21 ,525
434,龍井,8低壓綜合需量營業用　　,185 ,"10,008 ","1,991,379 "
434,龍井,9低壓綜合營業用電小計　,**,"10,029 ","1,991,904 "
434,龍井,10低壓綜合用電小計　　　,**,"11,500 ","2,232,456 "
434,龍井,11低壓裝置電力　　　　　,71 ,836 ,"180,717 "
434,龍井,12低壓需量電力　　　　　,243 ,"13,683 ","2,617,050 "
434,龍井,13低壓電力小計　　　　　,**,"14,519 ","2,797,767 "
434,龍井,14高壓電力　　　　　　　,100 ,"56,193 ","18,521,572 "
434,龍井,15特高壓電力　　　　　　,*,"177,450 ","36,512,400 "
434,龍井,16高＆特高壓電力小計　　,**,"233,643 ","55,033,972 "
434,龍井,17電力小計　　　　　　　,**,"248,162 ","57,831,739 "
434,龍井,18綜合＆電力小計　　　　,**,"259,662 ","60,064,195 "
434,龍井,19電燈＆綜合＆電力小計　,**,"264,746 ","72,344,151 "
434,龍井,20臨時電燈　　　　　　　,60 ,0 ,"29,875 "
434,龍井,21臨時電力　　　　　　　,*,0 ,0
434,龍井,22臨時用電小計　　　　　,**,0 ,"29,875 "
434,龍井,23總計（含臨時用電）　　,**,"264,746 ","72,374,026 "
434,龍井,24表燈合計　　　　　　　,**,"5,084 ","12,309,831 "
434,龍井,25綜合＆電力合計　　　　,**,"259,662 ","60,064,195 "
435,梧棲,1表燈非營業用　　　　,"31,058 ",350 ,"7,337,273 "
435,梧棲,2表燈營業用　　　　　　,"2,442 ","2,531 ","3,379,426 "
435,梧棲,3表燈小計　　　　　　　,**,"2,881 ","10,716,699 "
435,梧棲,4低壓綜合裝置非營業用　,*,0 ,0
435,梧棲,5低壓綜合需量非營業用　,42 ,"2,309 ","424,076 "
435,梧棲,6低壓綜合非營業用電小計,**,"2,309 ","424,076 "
435,梧棲,7低壓綜合裝置營業用　　,*,0 ,0
435,梧棲,8低壓綜合需量營業用　　,159 ,"9,975 ","2,037,214 "
435,梧棲,9低壓綜合營業用電小計　,**,"9,975 ","2,037,214 "
435,梧棲,10低壓綜合用電小計　　　,**,"12,284 ","2,461,290 "
435,梧棲,11低壓裝置電力　　　　　,83 ,727 ,"116,443 "
435,梧棲,12低壓需量電力　　　　　,219 ,"14,700 ","2,425,471 "
435,梧棲,13低壓電力小計　　　　　,**,"15,427 ","2,541,914 "
435,梧棲,14高壓電力　　　　　　　,181 ,"129,760 ","43,633,049 "
435,梧棲,15特高壓電力　　　　　　,11 ,"95,210 ","45,903,600 "
435,梧棲,16高＆特高壓電力小計　　,**,"224,970 ","89,536,649 "
435,梧棲,17電力小計　　　　　　　,**,"240,397 ","92,078,563 "
435,梧棲,18綜合＆電力小計　　　　,**,"252,681 ","94,539,853 "
435,梧棲,19電燈＆綜合＆電力小計　,**,"255,562 ","105,256,552 "
435,梧棲,20臨時電燈　　　　　　　,63 ,0 ,"52,605 "
435,梧棲,21臨時電力　　　　　　　,*,"2,849 ","110,460 "
435,梧棲,22臨時用電小計　　　　　,**,"2,849 ","163,065 "
